rmse_glm_no_sci,rmse_glm_sci,diff_glm_rmse,rmse_rf_no_sci,rmse_rf_sci,diff_rf_rmse
2.50608422833327,2.1946920550834257,-0.31139217324984436,1.5905657443630719,1.4526844639783454,-0.13788128038472647
1.0825979856253765,1.1791783216324714,0.09658033600709492,0.9164813852113484,0.8391956369894583,-0.07728574822189005
0.743317657702194,0.7302032694447517,-0.013114388257442378,0.7525888312849717,0.7262734308048459,-0.026315400480125817
0.7412723593300438,0.7137270907382667,-0.027545268591777083,0.6992894141527699,0.676210566290079,-0.023078847862690877
0.8257313775747598,0.7986974962397451,-0.02703388133501472,0.7963662542164819,0.7725893741369334,-0.02377688007954848
0.8862516384323003,0.8612341923734133,-0.025017446058887005,0.8612478680929925,0.835544692699504,-0.02570317539348843
0.8125473137035746,0.7916237284337929,-0.020923585269781664,0.7975378676504693,0.7836746007562762,-0.01386326689419315
